purchase_day_of_week,purchase_hour,is_weekend_order,estimated_delivery_days,customer_state,customer_city,seller_state,seller_city,seller_customer_same_state,seller_customer_same_city,product_category_name,product_weight_g,product_weight_kg,total_product_weight_g,total_product_weight_kg,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,total_product_volume_cm3,product_weight_bucket,freight_value,freight_value_bucket,price,item_count,sla_breached
2,19,0,32.20780092592592,RJ,rio de janeiro,SC,rio do sul,0,0,utilidades_domesticas,4750.0,4.75,4750.0,4.75,60.0,5.0,40.0,12000.0,12000.0,1-5kg,28.49,15-30,219.99,1,0
5,12,1,26.477233796296296,MG,monte carmelo,RJ,rio de janeiro,0,0,brinquedos,2733.0,2.733,2733.0,2.733,37.0,61.0,29.0,65453.0,65453.0,1-5kg,19.7,15-30,349.99,1,0
1,23,0,16.026793981481482,SP,sao paulo,SP,sao paulo,1,1,telefonia,200.0,0.2,200.0,0.2,19.0,3.0,11.0,627.0,627.0,0-500g,8.72,0-15,39.99,1,0
4,18,0,23.24020833333333,SP,diadema,MG,belo horizonte,0,0,cama_mesa_banho,13350.0,13.35,13350.0,13.35,20.0,20.0,20.0,8000.0,8000.0,10kg+,16.95,15-30,99.9,1,0
5,12,1,24.479733796296298,SC,itajai,SP,jaboticabal,0,0,eletroportateis,1750.0,1.75,1750.0,1.75,20.0,16.0,20.0,6400.0,6400.0,1-5kg,17.94,15-30,98.0,1,0
3,20,0,34.144814814814815,RS,pelotas,SP,itaquaquecetuba,0,0,esporte_lazer,15467.0,15.467,15467.0,15.467,64.0,62.0,25.0,99200.0,99200.0,10kg+,74.49,60-100,219.99,1,0
1,18,0,5.217094907407407,SP,sao bernardo do campo,SP,mogi das cruzes,1,0,market_place,1200.0,1.2,1200.0,1.2,40.0,10.0,30.0,12000.0,12000.0,1-5kg,12.14,0-15,160.0,1,0
2,22,0,42.07061342592593,MT,cuiaba,SP,limeira,0,0,eletroportateis,7350.0,7.35,7350.0,7.35,35.0,35.0,40.0,49000.0,49000.0,5-10kg,74.06,60-100,845.0,1,0
4,10,0,31.552430555555556,PB,campina grande,MG,belo horizonte,0,0,informatica_acessorios,250.0,0.25,250.0,0.25,41.0,2.0,29.0,2378.0,2378.0,0-500g,34.15,30-60,31.9,1,0
2,16,0,7.324699074074074,SP,maua,SP,guariba,1,0,relogios_presentes,250.0,0.25,250.0,0.25,16.0,9.0,12.0,1728.0,1728.0,0-500g,14.72,0-15,294.9,1,1
3,7,0,25.69986111111111,MG,montes claros,SP,sao jose do rio preto,0,0,ferramentas_jardim,1750.0,1.75,3500.0,3.5,37.0,22.0,40.0,32560.0,65120.0,1-5kg,35.34,30-60,119.8,2,0
3,9,0,31.615694444444443,PE,timbauba,SP,limeira,0,0,pet_shop,1650.0,1.65,1650.0,1.65,45.0,8.0,40.0,14400.0,14400.0,1-5kg,33.46,30-60,144.9,1,0
2,15,0,21.355231481481482,MG,sao joao del rei,SP,s jose do rio preto,0,0,moveis_sala,9750.0,9.75,39000.0,39.0,27.0,15.0,92.0,37260.0,149040.0,5-10kg,148.52,100+,415.88,4,0
3,16,0,31.312986111111112,MT,rondonopolis,SP,sao paulo,0,0,telefonia,350.0,0.35,350.0,0.35,17.0,4.0,12.0,816.0,816.0,0-500g,16.79,15-30,27.99,1,0
4,0,0,25.99159722222222,PR,ponta grossa,SC,joinville,0,0,brinquedos,1200.0,1.2,1200.0,1.2,28.0,13.0,21.0,7644.0,7644.0,1-5kg,16.33,15-30,159.9,1,0
1,15,0,15.356782407407408,SP,guarulhos,SP,mogi das cruzes,1,0,papelaria,200.0,0.2,400.0,0.4,51.0,15.0,15.0,11475.0,22950.0,0-500g,16.58,15-30,15.8,2,0
4,3,0,26.872743055555556,SP,sao paulo,SC,joinville,0,0,cama_mesa_banho,6850.0,6.85,6850.0,6.85,59.0,22.0,37.0,48026.0,48026.0,5-10kg,21.09,15-30,85.9,1,0
5,10,1,12.574155092592592,SP,osasco,SP,ibitinga,1,0,cama_mesa_banho,9900.0,9.9,9900.0,9.9,50.0,30.0,40.0,60000.0,60000.0,5-10kg,25.68,15-30,228.0,1,0
1,12,0,21.491770833333334,SC,chapeco,SP,campinas,0,0,bebes,400.0,0.4,400.0,0.4,65.0,8.0,13.0,6760.0,6760.0,0-500g,15.24,15-30,69.9,1,0
3,16,0,31.2921875,SP,sao bernardo do campo,RS,caxias do sul,0,0,utilidades_domesticas,1450.0,1.45,1450.0,1.45,20.0,20.0,20.0,8000.0,8000.0,1-5kg,23.55,15-30,139.0,1,0
3,0,0,19.980868055555554,RJ,nova iguacu,SP,cotia,0,0,beleza_saude,1538.0,1.538,1538.0,1.538,18.0,19.0,18.0,6156.0,6156.0,1-5kg,16.51,15-30,76.99,1,1
1,17,0,20.269074074074073,SP,boa esperanca do sul,SP,mineiros do tiete,1,0,beleza_saude,250.0,0.25,250.0,0.25,17.0,11.0,13.0,2431.0,2431.0,0-500g,11.85,0-15,31.9,1,0
6,23,1,23.032824074074075,MG,itajuba,SP,ribeirao preto,0,0,esporte_lazer,1300.0,1.3,1300.0,1.3,22.0,18.0,18.0,7128.0,7128.0,1-5kg,18.2,15-30,135.0,1,0
0,16,0,30.325300925925927,BA,salvador,SP,sao paulo,0,0,telefonia,150.0,0.15,150.0,0.15,18.0,6.0,20.0,2160.0,2160.0,0-500g,15.79,15-30,12.97,1,0
3,16,0,25.30582175925926,RJ,teresopolis,RS,caxias do sul,0,0,eletroportateis,6950.0,6.95,6950.0,6.95,40.0,30.0,40.0,48000.0,48000.0,5-10kg,44.51,30-60,998.0,1,0
6,14,1,14.38945601851852,PE,recife,SP,sumare,0,0,relogios_presentes,225.0,0.225,225.0,0.225,16.0,14.0,14.0,3136.0,3136.0,0-500g,20.09,15-30,168.9,1,0
3,18,0,34.24557870370371,PA,belem,MG,belo horizonte,0,0,informatica_acessorios,100.0,0.1,100.0,0.1,20.0,2.0,18.0,720.0,720.0,0-500g,23.06,15-30,48.9,1,0
2,0,0,21.993483796296296,SP,piracicaba,SP,ibitinga,1,0,cama_mesa_banho,2400.0,2.4,2400.0,2.4,40.0,6.0,30.0,7200.0,7200.0,1-5kg,14.02,0-15,143.54,1,1
3,11,0,18.501516203703705,MG,mariana,MG,belo horizonte,1,0,bebes,375.0,0.375,375.0,0.375,29.0,14.0,20.0,8120.0,8120.0,0-500g,13.82,0-15,99.49,1,0
1,19,0,28.173819444444444,RS,bento goncalves,SC,blumenau,0,0,informatica_acessorios,225.0,0.225,225.0,0.225,25.0,9.0,29.0,6525.0,6525.0,0-500g,14.52,0-15,46.86,1,0
5,0,1,18.971504629629628,RS,porto alegre,RS,porto alegre,1,1,moveis_decoracao,1450.0,1.45,1450.0,1.45,25.0,20.0,20.0,10000.0,10000.0,1-5kg,11.91,0-15,116.0,1,0
1,16,0,22.32179398148148,MG,belo horizonte,SP,ribeirao pires,0,0,construcao_ferramentas_construcao,550.0,0.55,550.0,0.55,30.0,30.0,30.0,27000.0,27000.0,500g-1kg,16.32,15-30,24.33,1,0
1,17,0,26.28175925925926,MG,sao romao,SP,campo limpo paulista,0,0,brinquedos,400.0,0.4,400.0,0.4,50.0,10.0,25.0,12500.0,12500.0,0-500g,19.32,15-30,29.0,1,0
2,18,0,14.248657407407407,SP,sao paulo,SP,santo andre,1,0,beleza_saude,250.0,0.25,250.0,0.25,22.0,10.0,18.0,3960.0,3960.0,0-500g,7.88,0-15,89.99,1,0
4,18,0,24.210196759259258,SP,sao paulo,SP,sao paulo,1,1,pet_shop,9150.0,9.15,9150.0,9.15,49.0,32.0,35.0,54880.0,54880.0,5-10kg,11.15,0-15,45.9,1,0
2,22,0,15.077511574074075,SP,sao paulo,SP,sao paulo,1,1,flores,250.0,0.25,250.0,0.25,40.0,20.0,25.0,20000.0,20000.0,0-500g,11.73,0-15,65.9,1,0
1,18,0,19.209895833333334,SP,sao caetano do sul,SP,volta redonda,1,0,brinquedos,1100.0,1.1,1100.0,1.1,53.0,9.0,32.0,15264.0,15264.0,1-5kg,19.07,15-30,259.4,1,0
6,21,1,11.10388888888889,SP,sao paulo,SP,sorocaba,1,0,brinquedos,1310.0,1.31,1310.0,1.31,60.0,12.0,24.0,17280.0,17280.0,1-5kg,12.24,0-15,129.8,1,0
3,10,0,26.5690625,SC,tijucas,SP,serra negra,0,0,papelaria,700.0,0.7,700.0,0.7,50.0,10.0,40.0,20000.0,20000.0,500g-1kg,17.08,15-30,189.0,1,0
0,19,0,7.188472222222222,SP,sao paulo,SP,sao paulo,1,1,telefonia,150.0,0.15,300.0,0.3,19.0,4.0,11.0,836.0,1672.0,0-500g,7.78,0-15,90.0,2,0
2,20,0,28.156354166666667,PR,pato branco,PR,maringa,1,0,informatica_acessorios,180.0,0.18,900.0,0.9,17.0,10.0,13.0,2210.0,11050.0,0-500g,63.25,60-100,374.5,5,0
0,11,0,20.509733796296295,RJ,rio de janeiro,SP,itajai,0,0,brinquedos,583.0,0.583,583.0,0.583,20.0,21.0,20.0,8400.0,8400.0,500g-1kg,17.92,15-30,38.25,1,0
0,18,0,21.245891203703703,MG,raul soares,SP,franca,0,0,esporte_lazer,118.0,0.118,118.0,0.118,17.0,8.0,13.0,1768.0,1768.0,0-500g,15.44,15-30,98.0,1,0
4,13,0,26.42650462962963,RJ,petropolis,SP,sao paulo,0,0,beleza_saude,633.0,0.633,633.0,0.633,26.0,9.0,22.0,5148.0,5148.0,500g-1kg,15.45,15-30,99.99,1,0
0,19,0,22.190833333333334,RJ,rio de janeiro,SP,sao paulo,0,0,beleza_saude,367.0,0.367,367.0,0.367,24.0,14.0,23.0,7728.0,7728.0,0-500g,14.1,0-15,39.99,1,1
2,21,0,21.117511574074076,SP,taubate,SP,santo andre,1,0,beleza_saude,200.0,0.2,200.0,0.2,20.0,15.0,15.0,4500.0,4500.0,0-500g,11.85,0-15,34.99,1,0
2,13,0,32.43177083333333,SC,florianopolis,MA,sao luis,0,0,beleza_saude,700.0,0.7,700.0,0.7,25.0,12.0,19.0,5700.0,5700.0,500g-1kg,30.11,30-60,122.99,1,0
6,16,1,23.298472222222223,SC,florianopolis,SP,vicente de carvalho,0,0,bebidas,250.0,0.25,250.0,0.25,18.0,18.0,18.0,5832.0,5832.0,0-500g,18.29,15-30,58.0,1,0
3,18,0,21.215636574074075,RJ,sao francisco de itabapoana,SP,sao paulo,0,0,moveis_decoracao,1750.0,1.75,1750.0,1.75,35.0,23.0,35.0,28175.0,28175.0,1-5kg,23.77,15-30,139.2,1,0
4,0,0,19.961030092592594,SC,criciuma,SP,sao paulo,0,0,beleza_saude,1050.0,1.05,1050.0,1.05,43.0,9.0,23.0,8901.0,8901.0,1-5kg,27.7,15-30,699.4,1,0
6,15,1,28.354004629629628,RN,mossoro,SP,riberao preto,0,0,perfumaria,556.0,0.556,556.0,0.556,21.0,16.0,16.0,5376.0,5376.0,500g-1kg,38.77,30-60,174.56,1,0
2,9,0,15.611944444444445,SP,cotia,SP,riberao preto,1,0,perfumaria,5446.0,5.446,5446.0,5.446,21.0,14.0,18.0,5292.0,5292.0,5-10kg,13.13,0-15,232.56,1,0
2,10,0,20.55295138888889,SP,parapua,SP,assis,1,0,flores,6000.0,6.0,12000.0,12.0,16.0,16.0,16.0,4096.0,8192.0,5-10kg,23.7,15-30,43.2,2,0
2,14,0,22.378078703703704,MG,uberlandia,SP,ibitinga,0,0,cama_mesa_banho,1383.0,1.383,1383.0,1.383,50.0,10.0,40.0,20000.0,20000.0,1-5kg,17.88,15-30,89.9,1,0
6,22,1,24.05645833333333,MG,montes claros,SC,sao jose,0,0,bebes,1100.0,1.1,1100.0,1.1,30.0,5.0,45.0,6750.0,6750.0,1-5kg,29.17,15-30,110.0,1,0
6,19,1,31.20523148148148,PE,petrolina,RJ,rio de janeiro,0,0,cool_stuff,800.0,0.8,800.0,0.8,36.0,24.0,16.0,13824.0,13824.0,500g-1kg,36.72,30-60,199.99,1,0
1,22,0,23.061041666666668,RJ,saquarema,MG,sabara,0,0,papelaria,3550.0,3.55,3550.0,3.55,46.0,7.0,46.0,14812.0,14812.0,1-5kg,25.68,15-30,119.9,1,0
6,10,1,32.574189814814815,BA,salvador,PR,cascavel,0,0,informatica_acessorios,500.0,0.5,500.0,0.5,16.0,16.0,16.0,4096.0,4096.0,0-500g,22.54,15-30,299.0,1,1
2,16,0,25.31332175925926,SP,santo andre,PR,curitiba,0,0,automotivo,6900.0,6.9,6900.0,6.9,30.0,15.0,20.0,9000.0,9000.0,5-10kg,20.03,15-30,319.0,1,0
4,21,0,18.08900462962963,RJ,parati,RJ,petropolis,1,0,perfumaria,258.0,0.258,258.0,0.258,23.0,15.0,18.0,6210.0,6210.0,0-500g,15.47,15-30,369.9,1,0
6,20,1,32.149861111111115,RS,santa cruz do sul,SP,ibitinga,0,0,moveis_decoracao,900.0,0.9,900.0,0.9,35.0,9.0,25.0,7875.0,7875.0,500g-1kg,17.3,15-30,66.3,1,0
0,22,0,22.050381944444446,MG,diamantina,SP,sao paulo,0,0,bebes,1400.0,1.4,1400.0,1.4,40.0,30.0,30.0,36000.0,36000.0,1-5kg,18.3,15-30,149.9,1,0
2,9,0,25.58644675925926,SP,sao paulo,SP,pirituba,1,0,esporte_lazer,1250.0,1.25,1250.0,1.25,60.0,15.0,15.0,13500.0,13500.0,1-5kg,13.18,0-15,89.9,1,0
0,16,0,27.30648148148148,SP,cotia,PR,maringa,0,0,informatica_acessorios,600.0,0.6,1200.0,1.2,23.0,17.0,15.0,5865.0,11730.0,500g-1kg,31.42,30-60,439.0,2,0
2,15,0,14.357662037037038,RJ,rio de janeiro,SP,santo andre,0,0,beleza_saude,250.0,0.25,250.0,0.25,22.0,10.0,18.0,3960.0,3960.0,0-500g,14.38,0-15,89.99,1,0
0,23,0,22.039560185185184,SC,correia pinto,SP,santo andre,0,0,beleza_saude,950.0,0.95,950.0,0.95,35.0,25.0,20.0,17500.0,17500.0,500g-1kg,15.1,15-30,49.99,1,0
1,10,0,22.58162037037037,RJ,marica,MG,tres coracoes,0,0,unknown,1100.0,1.1,1100.0,1.1,35.0,15.0,20.0,10500.0,10500.0,1-5kg,15.56,15-30,44.9,1,0
4,19,0,30.194699074074073,SP,pindamonhangaba,SC,jaragua do sul,0,0,brinquedos,450.0,0.45,450.0,0.45,16.0,11.0,16.0,2816.0,2816.0,0-500g,19.32,15-30,12.5,1,0
4,16,0,24.29515046296296,PE,recife,RJ,sao goncalo,0,0,relogios_presentes,350.0,0.35,350.0,0.35,16.0,14.0,11.0,2464.0,2464.0,0-500g,21.19,15-30,55.0,1,0
2,17,0,20.26071759259259,SP,sao paulo,SP,riberao preto,1,0,perfumaria,556.0,0.556,556.0,0.556,21.0,16.0,16.0,5376.0,5376.0,500g-1kg,12.68,0-15,167.92,1,0
6,22,1,22.04716435185185,MG,pouso alegre,SP,sao paulo,0,0,informatica_acessorios,575.0,0.575,575.0,0.575,18.0,20.0,18.0,6480.0,6480.0,500g-1kg,14.36,0-15,112.0,1,0
6,18,1,25.247939814814814,MG,belo horizonte,SP,indaiatuba,0,0,esporte_lazer,2850.0,2.85,2850.0,2.85,28.0,28.0,20.0,15680.0,15680.0,1-5kg,20.6,15-30,159.0,1,0
0,16,0,21.299097222222223,RJ,rio de janeiro,SP,sao paulo,0,0,cool_stuff,1600.0,1.6,1600.0,1.6,42.0,25.0,15.0,15750.0,15750.0,1-5kg,17.16,15-30,129.99,1,1
5,7,1,24.686875,PR,curitiba,PR,maringa,1,0,informatica_acessorios,200.0,0.2,200.0,0.2,21.0,14.0,15.0,4410.0,4410.0,0-500g,14.17,0-15,119.0,1,0
5,15,1,30.33939814814815,BA,salvador,SP,sao paulo,0,0,relogios_presentes,250.0,0.25,250.0,0.25,16.0,2.0,11.0,352.0,352.0,0-500g,15.92,15-30,69.0,1,0
4,12,0,23.49046296296296,SC,itajai,SP,sao paulo,0,0,beleza_saude,2550.0,2.55,2550.0,2.55,38.0,42.0,25.0,39900.0,39900.0,1-5kg,26.78,15-30,100.0,1,0
5,11,1,29.50667824074074,ES,vila velha,PR,rolandia,0,0,informatica_acessorios,100.0,0.1,100.0,0.1,18.0,11.0,14.0,2772.0,2772.0,0-500g,25.63,15-30,49.99,1,0
2,20,0,25.140520833333333,MG,belo horizonte,PR,curitiba,0,0,moveis_decoracao,800.0,0.8,800.0,0.8,40.0,5.0,11.0,2200.0,2200.0,500g-1kg,17.06,15-30,18.75,1,0
1,23,0,27.012847222222224,SP,sao paulo,RJ,petropolis,0,0,beleza_saude,431.0,0.431,431.0,0.431,19.0,17.0,15.0,4845.0,4845.0,0-500g,17.74,15-30,69.9,1,0
2,16,0,22.316481481481482,RJ,rio de janeiro,SP,jaboticabal,0,0,eletroportateis,1750.0,1.75,1750.0,1.75,20.0,16.0,20.0,6400.0,6400.0,1-5kg,17.94,15-30,98.0,1,0
6,14,1,29.40150462962963,BA,saubara,SC,sao ludgero,0,0,utilidades_domesticas,3000.0,3.0,3000.0,3.0,33.0,12.0,34.0,13464.0,13464.0,1-5kg,48.7,30-60,179.9,1,0
4,13,0,23.41894675925926,RJ,rio das ostras,MG,patos de minas,0,0,pet_shop,553.0,0.553,553.0,0.553,23.0,17.0,19.0,7429.0,7429.0,500g-1kg,19.63,15-30,94.9,1,0
1,10,0,13.543333333333333,SP,presidente prudente,SP,sao jose do rio preto,1,0,automotivo,5550.0,5.55,5550.0,5.55,55.0,35.0,30.0,57750.0,57750.0,5-10kg,13.0,0-15,80.0,1,0
6,18,1,28.211388888888887,RJ,niteroi,MG,ilicinea,0,0,informatica_acessorios,6550.0,6.55,6550.0,6.55,20.0,20.0,20.0,8000.0,8000.0,5-10kg,40.37,30-60,149.0,1,0
1,19,0,30.199814814814815,SP,sao paulo,RS,porto alegre,0,0,utilidades_domesticas,5000.0,5.0,10000.0,10.0,88.0,58.0,13.0,66352.0,132704.0,1-5kg,19.0,15-30,479.8,2,0
0,20,0,30.13016203703704,BA,eunapolis,SP,sao paulo,0,0,informatica_acessorios,4000.0,4.0,4000.0,4.0,34.0,14.0,30.0,14280.0,14280.0,1-5kg,48.38,30-60,2999.89,1,0
4,10,0,17.56945601851852,SP,sao jose dos campos,SP,sao paulo,1,0,relogios_presentes,250.0,0.25,250.0,0.25,16.0,2.0,20.0,640.0,640.0,0-500g,7.39,0-15,29.0,1,0
6,22,1,25.05846064814815,SP,pereira barreto,PR,curitiba,0,0,unknown,1475.0,1.475,1475.0,1.475,42.0,24.0,31.0,31248.0,31248.0,1-5kg,17.94,15-30,98.9,1,0
1,19,0,19.167662037037037,SP,jaguariuna,SP,sorocaba,1,0,esporte_lazer,150.0,0.15,150.0,0.15,16.0,2.0,11.0,352.0,352.0,0-500g,27.54,15-30,55.13,1,0
1,3,0,21.865578703703704,RJ,rio de janeiro,SP,ibitinga,0,0,cama_mesa_banho,1383.0,1.383,1383.0,1.383,50.0,10.0,40.0,20000.0,20000.0,1-5kg,15.38,15-30,89.9,1,0
0,11,0,20.53675925925926,SP,itapecerica da serra,SP,dracena,1,0,consoles_games,150.0,0.15,150.0,0.15,16.0,12.0,12.0,2304.0,2304.0,0-500g,12.79,0-15,36.2,1,1
3,11,0,17.51326388888889,SP,caieiras,SP,sao roque,1,0,industria_comercio_e_negocios,5550.0,5.55,5550.0,5.55,36.0,51.0,18.0,33048.0,33048.0,5-10kg,15.06,15-30,79.9,1,0
2,12,0,18.481631944444445,SC,joinville,SP,sao paulo,0,0,informatica_acessorios,100.0,0.1,100.0,0.1,16.0,3.0,11.0,528.0,528.0,0-500g,18.24,15-30,19.99,1,0
3,1,0,28.939872685185186,MG,capelinha,SP,sao jose do rio preto,0,0,ferramentas_jardim,1550.0,1.55,1550.0,1.55,30.0,22.0,30.0,19800.0,19800.0,1-5kg,17.67,15-30,59.9,1,0
5,22,1,19.06732638888889,SP,mogi das cruzes,MG,coronel fabriciano,0,0,esporte_lazer,1418.25,1.41825,5673.0,5.673,19.25,21.0,15.5,6265.875,25032.0,1-5kg,68.61,60-100,407.2,4,0
0,16,0,15.328564814814815,SP,sao paulo,SP,sao paulo,1,1,utilidades_domesticas,200.0,0.2,200.0,0.2,30.0,10.0,15.0,4500.0,4500.0,0-500g,8.72,0-15,19.9,1,0
1,17,0,36.29162037037037,MG,pocos de caldas,SP,sao paulo,0,0,utilidades_domesticas,3800.0,3.8,3800.0,3.8,35.0,28.0,32.0,31360.0,31360.0,1-5kg,13.04,0-15,85.9,1,0
3,12,0,7.495092592592592,SP,sao paulo,SP,guarulhos,1,0,beleza_saude,3650.0,3.65,3650.0,3.65,23.0,23.0,23.0,12167.0,12167.0,1-5kg,13.65,0-15,49.9,1,0
2,12,0,21.49571759259259,PR,colombo,RS,porto alegre,0,0,consoles_games,350.0,0.35,350.0,0.35,20.0,20.0,20.0,8000.0,8000.0,0-500g,16.32,15-30,34.9,1,0
2,20,0,13.135729166666666,SP,guaruja,SP,sao paulo,1,0,fashion_bolsas_e_acessorios,288.0,0.288,288.0,0.288,52.0,27.0,20.0,28080.0,28080.0,0-500g,7.78,0-15,46.56,1,0
2,18,0,26.216400462962962,SP,sao paulo,ES,cariacica,0,0,ferramentas_jardim,9000.0,9.0,9000.0,9.0,42.0,12.0,39.0,19656.0,19656.0,5-10kg,33.08,30-60,99.0,1,0
4,23,0,13.0390625,SP,sao paulo,SP,atibaia,1,0,automotivo,2950.0,2.95,2950.0,2.95,41.0,19.0,41.0,31939.0,31939.0,1-5kg,15.44,15-30,50.9,1,0
3,22,0,20.04318287037037,SC,joinville,MG,ilicinea,0,0,ferramentas_jardim,5950.0,5.95,5950.0,5.95,20.0,20.0,20.0,8000.0,8000.0,5-10kg,50.99,30-60,99.99,1,0
3,22,0,20.064895833333335,SP,guaira,SP,franca,1,0,fashion_calcados,1850.0,1.85,1850.0,1.85,36.0,37.0,16.0,21312.0,21312.0,1-5kg,15.17,15-30,199.7,1,0
0,16,0,23.302280092592593,RJ,niteroi,SP,barueri,0,0,utilidades_domesticas,129.0,0.129,129.0,0.129,29.0,20.0,16.0,9280.0,9280.0,0-500g,15.31,15-30,29.99,1,0
5,21,1,23.08480324074074,SP,franca,SP,santo andre,1,0,automotivo,1600.0,1.6,1600.0,1.6,42.0,5.0,42.0,8820.0,8820.0,1-5kg,10.96,0-15,24.79,1,0
6,7,1,35.68391203703704,MT,rio branco,SP,sao paulo,0,0,relogios_presentes,250.0,0.25,250.0,0.25,16.0,2.0,20.0,640.0,640.0,0-500g,22.12,15-30,59.0,1,0
2,18,0,28.23611111111111,PR,sarandi,SP,santo andre,0,0,perfumaria,200.0,0.2,200.0,0.2,16.0,16.0,13.0,3328.0,3328.0,0-500g,15.13,15-30,53.99,1,0
4,15,0,16.339247685185185,SP,santo andre,SP,jacarei,1,0,informatica_acessorios,250.0,0.25,250.0,0.25,16.0,23.0,19.0,6992.0,6992.0,0-500g,9.27,0-15,20.0,1,0
4,11,0,25.5303125,SP,sao carlos,SP,votorantim,1,0,ferramentas_jardim,2225.0,2.225,4450.0,4.45,26.0,7.0,26.0,4732.0,9464.0,1-5kg,25.86,15-30,139.42,2,0
5,11,1,38.508229166666666,MT,sorriso,SP,mirassol,0,0,eletrodomesticos,7650.0,7.65,7650.0,7.65,30.0,50.0,40.0,60000.0,60000.0,5-10kg,38.57,30-60,149.99,1,0
1,23,0,20.03851851851852,RJ,niteroi,SP,campinas,0,0,telefonia,150.0,0.15,150.0,0.15,17.0,8.0,14.0,1904.0,1904.0,0-500g,15.23,15-30,39.99,1,0
1,19,0,27.175520833333334,PR,curitiba,RJ,rio de janeiro,0,0,brinquedos,1050.0,1.05,1050.0,1.05,24.0,29.0,23.0,16008.0,16008.0,1-5kg,15.25,15-30,69.99,1,0
0,12,0,9.458541666666667,SP,sao paulo,SP,itapecerica da serra,1,0,telefonia,317.0,0.317,317.0,0.317,19.0,8.0,16.0,2432.0,2432.0,0-500g,8.29,0-15,17.0,1,0
1,19,0,9.167280092592593,PR,nova santa rosa,SC,rio do sul,0,0,construcao_ferramentas_construcao,5200.0,5.2,5200.0,5.2,49.0,13.0,39.0,24843.0,24843.0,5-10kg,41.96,30-60,139.99,1,0
4,19,0,32.1784375,CE,russas,SP,ribeirao preto,0,0,ferramentas_jardim,250.0,0.25,250.0,0.25,21.0,15.0,19.0,5985.0,5985.0,0-500g,37.04,30-60,32.9,1,1
3,18,0,12.217627314814814,MG,uberlandia,MG,araguari,1,0,consoles_games,300.0,0.3,300.0,0.3,20.0,10.0,13.0,2600.0,2600.0,0-500g,8.3,0-15,79.99,1,0
5,9,1,24.619444444444444,SP,praia grande,SP,campo limpo paulista,1,0,papelaria,4600.0,4.6,4600.0,4.6,60.0,20.0,29.0,34800.0,34800.0,1-5kg,13.78,0-15,109.0,1,0
1,10,0,27.56653935185185,GO,goiania,SP,santa barbara d´oeste,0,0,malas_acessorios,22350.0,22.35,22350.0,22.35,32.0,74.0,53.0,125504.0,125504.0,10kg+,70.39,60-100,289.9,1,0
3,11,0,24.52638888888889,RJ,rio de janeiro,MG,ilicinea,0,0,informatica_acessorios,6550.0,6.55,6550.0,6.55,20.0,20.0,20.0,8000.0,8000.0,5-10kg,40.37,30-60,149.0,1,0
0,15,0,14.351238425925926,SP,sao paulo,SP,santa barbara d´oeste,1,0,cama_mesa_banho,3250.0,3.25,3250.0,3.25,37.0,10.0,40.0,14800.0,14800.0,1-5kg,13.79,0-15,69.9,1,0
1,21,0,23.12261574074074,PR,coronel vivida,SP,sao paulo,0,0,relogios_presentes,250.0,0.25,250.0,0.25,16.0,2.0,11.0,352.0,352.0,0-500g,15.2,15-30,65.0,1,0
2,1,0,19.9178125,SP,jundiai,MG,sete lagoas,0,0,fashion_bolsas_e_acessorios,200.0,0.2,200.0,0.2,16.0,9.0,11.0,1584.0,1584.0,0-500g,14.1,0-15,39.9,1,0
2,9,0,22.621921296296296,RJ,rio de janeiro,SP,campo limpo paulista,0,0,papelaria,5850.0,5.85,5850.0,5.85,60.0,20.0,29.0,34800.0,34800.0,5-10kg,18.36,15-30,159.0,1,0
3,14,0,25.391666666666666,CE,fortaleza,SP,sao paulo,0,0,esporte_lazer,8000.0,8.0,8000.0,8.0,30.0,30.0,30.0,27000.0,27000.0,5-10kg,36.72,30-60,99.99,1,0
3,15,0,26.348715277777778,PE,recife,SP,pirituba,0,0,esporte_lazer,2350.0,2.35,2350.0,2.35,60.0,15.0,15.0,13500.0,13500.0,1-5kg,25.56,15-30,158.9,1,1
0,1,0,22.94534722222222,RJ,papucaia,SP,sao paulo,0,0,beleza_saude,2400.0,2.4,2400.0,2.4,30.0,12.0,16.0,5760.0,5760.0,1-5kg,18.08,15-30,118.33,1,0
2,9,0,14.624421296296296,SP,sao jose dos campos,SP,echapora,1,0,beleza_saude,1206.0,1.206,1206.0,1.206,21.0,13.0,17.0,4641.0,4641.0,1-5kg,14.61,0-15,42.5,1,0
0,18,0,23.220069444444444,PR,curitiba,SP,sao paulo,0,0,brinquedos,150.0,0.15,150.0,0.15,16.0,7.0,20.0,2240.0,2240.0,0-500g,14.11,0-15,34.9,1,0
5,18,1,36.234027777777776,RJ,pirai,GO,goiania,0,0,utilidades_domesticas,2841.0,2.841,2841.0,2.841,40.0,23.0,26.0,23920.0,23920.0,1-5kg,26.53,15-30,179.0,1,0
6,20,1,10.161574074074075,SP,sao paulo,SP,sao paulo,1,1,malas_acessorios,100.0,0.1,100.0,0.1,35.0,10.0,20.0,7000.0,7000.0,0-500g,7.39,0-15,14.5,1,0
3,19,0,14.170983796296296,SP,carapicuiba,SP,cajamar,1,0,automotivo,2450.0,2.45,2450.0,2.45,30.0,30.0,30.0,27000.0,27000.0,1-5kg,14.23,0-15,189.9,1,0
